state,district,pincode,forecast_month,forecast,pi_low,pi_high,last_month,last_value
Andhra Pradesh,Ananthapur,515341,2025-12-01,1.0,1.0,1.0,2025-11-01,1
Andhra Pradesh,Ananthapur,515401,2026-01-01,1.16796875,0.0,2.439058562036095,2025-12-01,1
Andhra Pradesh,Ananthapur,515402,2026-01-01,1.25,0.20233593170329645,2.2976640682967036,2025-12-01,1
Andhra Pradesh,Ananthapur,515405,2025-11-01,1.0,1.0,1.0,2025-10-01,1
Andhra Pradesh,Ananthapur,515408,2025-12-01,1.5625,0.3693312086272611,2.755668791372739,2025-11-01,2
Andhra Pradesh,Ananthapur,515411,2026-01-01,4.1875,0.0,8.735837969232922,2025-12-01,4
Andhra Pradesh,Ananthapur,515414,2025-09-01,1.0,1.0,1.0,2025-08-01,1
Andhra Pradesh,Ananthapur,515415,2025-12-01,1.75,0.6764637872898742,2.823536212710126,2025-11-01,2
Andhra Pradesh,Ananthapur,515425,2025-12-01,1.25,0.21004511715278174,2.2899548828472183,2025-11-01,1
Andhra Pradesh,Ananthapur,515435,2026-01-01,1.0,1.0,1.0,2025-12-01,1
Andhra Pradesh,Ananthapur,515445,2026-01-01,1.0,1.0,1.0,2025-12-01,1
Andhra Pradesh,Ananthapur,515455,2026-01-01,1.375,0.0,2.8168680693502317,2025-12-01,1
Andhra Pradesh,Ananthapur,515465,2025-10-01,1.375,0.2036759628522944,2.5463240371477056,2025-09-01,1
Andhra Pradesh,Ananthapur,515501,2025-12-01,1.25,0.21004511715278174,2.2899548828472183,2025-11-01,1
Andhra Pradesh,Ananthapur,515511,2026-01-01,1.0,1.0,1.0,2025-12-01,1
Andhra Pradesh,Ananthapur,515521,2026-01-01,1.0,1.0,1.0,2025-12-01,1
Andhra Pradesh,Ananthapur,515531,2025-11-01,1.0,1.0,1.0,2025-10-01,1
Andhra Pradesh,Ananthapur,515541,2026-01-01,1.0,1.0,1.0,2025-12-01,1
Andhra Pradesh,Ananthapur,515551,2026-01-01,1.0,1.0,1.0,2025-12-01,1
Andhra Pradesh,Ananthapur,515556,2025-11-01,1.0,1.0,1.0,2025-10-01,1
Andhra Pradesh,Ananthapur,515561,2025-09-01,1.5,0.2603871572139953,2.7396128427860047,2025-08-01,2
Andhra Pradesh,Ananthapur,515571,2025-03-01,2.0,0.0,4.771858582251266,2025-02-01,1
Andhra Pradesh,Ananthapur,515581,2025-11-01,1.0625,0.4802932447297156,1.6447067552702843,2025-10-01,1
Andhra Pradesh,Ananthapur,515591,2026-01-01,1.92578125,0.3267579843835786,3.524804515616421,2025-12-01,2
Andhra Pradesh,Ananthapur,515621,2025-10-01,1.625,0.0,3.30888439824908,2025-09-01,1
Andhra Pradesh,Ananthapur,515631,2026-01-01,1.5703125,0.38195322521104647,2.7586717747889535,2025-12-01,2
Andhra Pradesh,Ananthapur,515641,2026-01-01,2.40625,0.42765782891669635,4.384842171083304,2025-12-01,2
Andhra Pradesh,Ananthapur,515651,2025-12-01,1.5625,0.3693312086272611,2.755668791372739,2025-11-01,2
Andhra Pradesh,Ananthapur,515661,2025-11-01,1.0,1.0,1.0,2025-10-01,1
Andhra Pradesh,Ananthapur,515671,2026-01-01,2.482421875,0.0,5.048005227389627,2025-12-01,3
Andhra Pradesh,Ananthapur,515672,2026-01-01,1.095703125,0.38951387243791913,1.8018923775620808,2025-12-01,1
Andhra Pradesh,Ananthapur,515701,2026-01-01,1.0625,0.48114754710519747,1.6438524528948024,2025-12-01,1
Andhra Pradesh,Ananthapur,515711,2025-12-01,1.0,1.0,1.0,2025-11-01,1
Andhra Pradesh,Ananthapur,515721,2025-12-01,1.0,1.0,1.0,2025-11-01,1
Andhra Pradesh,Ananthapur,515722,2025-09-01,1.0,1.0,1.0,2025-08-01,1
Andhra Pradesh,Ananthapur,515731,2025-12-01,1.0,1.0,1.0,2025-11-01,1
Andhra Pradesh,Ananthapur,515741,2025-11-01,2.0,2.0,2.0,2025-10-01,2
Andhra Pradesh,Ananthapur,515751,2026-01-01,1.0,1.0,1.0,2025-12-01,1
Andhra Pradesh,Ananthapur,515761,2026-01-01,1.515625,0.0,3.5941964058064957,2025-12-01,1
Andhra Pradesh,Ananthapur,515763,2026-01-01,1.125,0.3248333506908285,1.9251666493091715,2025-12-01,1
Andhra Pradesh,Ananthapur,515765,2026-01-01,1.06640625,0.21940604475987502,1.9134064552401249,2025-12-01,1
Andhra Pradesh,Ananthapur,515766,2025-08-01,1.125,0.3248333506908285,1.9251666493091715,2025-07-01,1
Andhra Pradesh,Ananthapur,515767,2025-09-01,1.0,1.0,1.0,2025-08-01,1
Andhra Pradesh,Ananthapur,515774,2025-11-01,1.0,1.0,1.0,2025-10-01,1
Andhra Pradesh,Ananthapur,515775,2025-12-01,1.5,0.11407070887436688,2.885929291125633,2025-11-01,2
Andhra Pradesh,Ananthapur,515787,2025-12-01,1.0,1.0,1.0,2025-11-01,1
Andhra Pradesh,Ananthapur,515801,2026-01-01,2.44921875,1.031116239227334,3.867321260772666,2025-12-01,3
Andhra Pradesh,Ananthapur,515803,2025-11-01,1.03125,0.6133765959430035,1.4491234040569965,2025-10-01,1
Andhra Pradesh,Ananthapur,515812,2026-01-01,1.125,0.3248333506908285,1.9251666493091715,2025-12-01,1
Andhra Pradesh,Ananthapur,515822,2025-12-01,1.0,1.0,1.0,2025-11-01,1
Andhra Pradesh,Ananthapur,515832,2026-01-01,1.5,0.29026173629719954,2.7097382637028007,2025-12-01,2
Andhra Pradesh,Ananthapur,515842,2026-01-01,1.0,1.0,1.0,2025-12-01,1
Andhra Pradesh,Ananthapur,515863,2025-12-01,1.15625,0.0,2.3733934275249386,2025-11-01,1
Andhra Pradesh,Ananthapur,515865,2026-01-01,4.95703125,1.8080399056787413,8.106022594321258,2025-12-01,6
Andhra Pradesh,Ananthapur,515867,2025-11-01,2.0625,0.4787263976409344,3.6462736023590656,2025-10-01,2
Andhra Pradesh,Ananthapur,515870,2025-10-01,1.0,1.0,1.0,2025-09-01,1
Andhra Pradesh,Ananthapur,515871,2026-01-01,1.875,0.062151717111242455,3.6878482828887575,2025-12-01,2
Andhra Pradesh,Ananthapur,515872,2025-10-01,1.0,1.0,1.0,2025-09-01,1
Andhra Pradesh,Ananthapuramu,515001,2026-01-01,5.27685546875,0.0,11.392360358028004,2025-12-01,7
Andhra Pradesh,Ananthapuramu,515002,2026-01-01,2.6875,0.6539392284063146,4.721060771593685,2025-12-01,2
Andhra Pradesh,Ananthapuramu,515003,2025-07-01,1.0,1.0,1.0,2025-06-01,1
Andhra Pradesh,Ananthapuramu,515004,2026-01-01,4.35546875,0.0,10.894593316188145,2025-12-01,7
Andhra Pradesh,Ananthapuramu,515005,2025-02-01,1.0,1.0,1.0,2025-01-01,1
Andhra Pradesh,Ananthapuramu,515101,2025-10-01,1.75,0.7023359317032964,2.7976640682967036,2025-09-01,2
Andhra Pradesh,Ananthapuramu,515110,2026-01-01,1.0,1.0,1.0,2025-12-01,1
Andhra Pradesh,Ananthapuramu,515122,2026-01-01,1.0,1.0,1.0,2025-12-01,1
Andhra Pradesh,Ananthapuramu,515123,2025-11-01,1.25,0.17646378728987422,2.323536212710126,2025-10-01,1
Andhra Pradesh,Ananthapuramu,515133,2025-11-01,2.0,2.0,2.0,2025-10-01,2
Andhra Pradesh,Ananthapuramu,515134,2026-01-01,2.0,2.0,2.0,2025-12-01,2
Andhra Pradesh,Ananthapuramu,515144,2025-12-01,1.125,0.3248333506908285,1.9251666493091715,2025-11-01,1
Andhra Pradesh,Ananthapuramu,515154,2025-05-01,1.0,1.0,1.0,2025-04-01,1
Andhra Pradesh,Ananthapuramu,515159,2025-06-01,1.0,1.0,1.0,2025-05-01,1
Andhra Pradesh,Ananthapuramu,515164,2025-10-01,1.5,0.11407070887436688,2.885929291125633,2025-09-01,1
Andhra Pradesh,Ananthapuramu,515201,2026-01-01,1.625,0.4536759628522944,2.7963240371477056,2025-12-01,2
Andhra Pradesh,Ananthapuramu,515212,2026-01-01,1.0,1.0,1.0,2025-12-01,1
Andhra Pradesh,Ananthapuramu,515231,2026-01-01,1.0,1.0,1.0,2025-12-01,1
Andhra Pradesh,Ananthapuramu,515241,2025-09-01,1.0,1.0,1.0,2025-08-01,1
Andhra Pradesh,Ananthapuramu,515261,2026-01-01,1.015625,0.717879626077402,1.3133703739225981,2025-12-01,1
Andhra Pradesh,Ananthapuramu,515271,2025-04-01,1.0,1.0,1.0,2025-03-01,1
Andhra Pradesh,Ananthapuramu,515281,2026-01-01,2.0,0.0,5.0364189434266144,2025-12-01,1
Andhra Pradesh,Ananthapuramu,515286,2025-12-01,1.0,1.0,1.0,2025-11-01,1
Andhra Pradesh,Ananthapuramu,515301,2025-12-01,1.5,0.2603871572139953,2.7396128427860047,2025-11-01,2
Andhra Pradesh,Ananthapuramu,515303,2025-09-01,1.0,1.0,1.0,2025-08-01,1
Andhra Pradesh,Ananthapuramu,515305,2025-11-01,1.0,1.0,1.0,2025-10-01,1
Andhra Pradesh,Ananthapuramu,515311,2025-09-01,1.0,1.0,1.0,2025-08-01,1
Andhra Pradesh,Ananthapuramu,515321,2025-04-01,3.0,0.0,8.543717164502532,2025-03-01,5
Andhra Pradesh,Ananthapuramu,515331,2026-01-01,1.125,0.3248333506908285,1.9251666493091715,2025-12-01,1
Andhra Pradesh,Ananthapuramu,515341,2025-11-01,1.0,1.0,1.0,2025-10-01,1
Andhra Pradesh,Ananthapuramu,515401,2026-01-01,1.11328125,0.0,2.2331586751992125,2025-12-01,1
Andhra Pradesh,Ananthapuramu,515402,2025-12-01,1.5,0.11407070887436688,2.885929291125633,2025-11-01,2
Andhra Pradesh,Ananthapuramu,515405,2025-12-01,1.0,1.0,1.0,2025-11-01,1
Andhra Pradesh,Ananthapuramu,515408,2026-01-01,1.078125,0.3674317261468619,1.788818273853138,2025-12-01,1
Andhra Pradesh,Ananthapuramu,515411,2025-11-01,3.01171875,0.0,6.111857203335052,2025-10-01,3
Andhra Pradesh,Ananthapuramu,515414,2026-01-01,1.5625,0.0,3.254092458007622,2025-12-01,1
Andhra Pradesh,Ananthapuramu,515415,2025-10-01,1.25,0.2085168946048479,2.291483105395152,2025-09-01,1
Andhra Pradesh,Ananthapuramu,515425,2026-01-01,1.2578125,0.0,3.0138366670596577,2025-12-01,1
Andhra Pradesh,Ananthapuramu,515435,2025-11-01,1.0,1.0,1.0,2025-10-01,1
Andhra Pradesh,Ananthapuramu,515445,2026-01-01,1.0,1.0,1.0,2025-12-01,1
Andhra Pradesh,Ananthapuramu,515455,2026-01-01,1.015625,0.717879626077402,1.3133703739225981,2025-12-01,1
Andhra Pradesh,Ananthapuramu,515465,2026-01-01,1.125,0.32955413908484077,1.9204458609151591,2025-12-01,1
Andhra Pradesh,Ananthapuramu,515501,2026-01-01,1.375,0.21058648945943115,2.5394135105405686,2025-12-01,1
Andhra Pradesh,Ananthapuramu,515511,2025-12-01,1.65625,0.0,3.4179813531591052,2025-11-01,1
Andhra Pradesh,Ananthapuramu,515521,2025-12-01,1.3125,0.0,3.0565573586844073,2025-11-01,1
Andhra Pradesh,Ananthapuramu,515531,2026-01-01,1.0,1.0,1.0,2025-12-01,1
Andhra Pradesh,Ananthapuramu,515541,2026-01-01,1.0,1.0,1.0,2025-12-01,1
Andhra Pradesh,Ananthapuramu,515551,2026-01-01,1.0,1.0,1.0,2025-12-01,1
Andhra Pradesh,Ananthapuramu,515556,2025-07-01,1.375,0.2036759628522944,2.5463240371477056,2025-06-01,1
Andhra Pradesh,Ananthapuramu,515561,2025-09-01,1.5,0.0,3.919476527405601,2025-08-01,1
Andhra Pradesh,Ananthapuramu,515571,2026-01-01,1.0,1.0,1.0,2025-12-01,1
Andhra Pradesh,Ananthapuramu,515581,2026-01-01,1.625,0.4627210714753933,2.7872789285246067,2025-12-01,2
Andhra Pradesh,Ananthapuramu,515591,2025-11-01,2.0625,0.0,4.742470914499652,2025-10-01,2
Andhra Pradesh,Ananthapuramu,515601,2025-12-01,1.5,0.11407070887436688,2.885929291125633,2025-11-01,2
Andhra Pradesh,Ananthapuramu,515611,2025-10-01,1.0,1.0,1.0,2025-09-01,1
Andhra Pradesh,Ananthapuramu,515621,2026-01-01,1.25,0.17646378728987422,2.323536212710126,2025-12-01,1
Andhra Pradesh,Ananthapuramu,515631,2025-09-01,2.5,1.1140707088743669,3.885929291125633,2025-08-01,2
Andhra Pradesh,Ananthapuramu,515641,2025-07-01,1.0625,0.4802932447297156,1.6447067552702843,2025-06-01,1
Andhra Pradesh,Ananthapuramu,515651,2025-10-01,1.25,0.17646378728987422,2.323536212710126,2025-09-01,1
Andhra Pradesh,Ananthapuramu,515661,2025-12-01,1.0,1.0,1.0,2025-11-01,1
Andhra Pradesh,Ananthapuramu,515671,2026-01-01,1.296875,0.0,2.617289853224313,2025-12-01,1
Andhra Pradesh,Ananthapuramu,515672,2025-09-01,1.25,0.0,2.850333298618343,2025-08-01,1
Andhra Pradesh,Ananthapuramu,515701,2026-01-01,3.099609375,0.4327632923915279,5.766455457608473,2025-12-01,4
Andhra Pradesh,Ananthapuramu,515711,2025-10-01,1.875,0.0,4.944375615115665,2025-09-01,1
Andhra Pradesh,Ananthapuramu,515721,2026-01-01,1.0,1.0,1.0,2025-12-01,1
Andhra Pradesh,Ananthapuramu,515722,2026-01-01,1.0,1.0,1.0,2025-12-01,1
Andhra Pradesh,Ananthapuramu,515731,2026-01-01,1.828125,0.0,4.0957369185675425,2025-12-01,1
Andhra Pradesh,Ananthapuramu,515741,2025-12-01,1.00390625,0.8541671773326815,1.1536453226673185,2025-11-01,1
Andhra Pradesh,Ananthapuramu,515751,2026-01-01,2.6875,0.0,6.105551887191613,2025-12-01,2
Andhra Pradesh,Ananthapuramu,515761,2026-01-01,1.5654296875,0.05835049132781167,3.0725088836721883,2025-12-01,1
Andhra Pradesh,Ananthapuramu,515763,2026-01-01,1.375,0.2036759628522944,2.5463240371477056,2025-12-01,1
Andhra Pradesh,Ananthapuramu,515765,2025-11-01,1.3125,0.19765894037073872,2.4273410596292613,2025-10-01,1
Andhra Pradesh,Ananthapuramu,515766,2026-01-01,2.3125,0.0,6.31497548033395,2025-12-01,1
Andhra Pradesh,Ananthapuramu,515767,2026-01-01,1.8125,0.8737198152420783,2.751280184757922,2025-12-01,2
Andhra Pradesh,Ananthapuramu,515774,2026-01-01,1.625,0.0,3.30888439824908,2025-12-01,1
Andhra Pradesh,Ananthapuramu,515775,2026-01-01,2.4609375,0.638124982230535,4.283750017769465,2025-12-01,2
Andhra Pradesh,Ananthapuramu,515787,2025-08-01,1.0,1.0,1.0,2025-07-01,1
Andhra Pradesh,Ananthapuramu,515801,2026-01-01,2.0,0.05826780730166714,3.941732192698333,2025-12-01,2
Andhra Pradesh,Ananthapuramu,515803,2026-01-01,1.125,0.3248333506908285,1.9251666493091715,2025-12-01,1
Andhra Pradesh,Ananthapuramu,515812,2026-01-01,1.5625,0.0,4.373339868124715,2025-12-01,1
Andhra Pradesh,Ananthapuramu,515822,2025-09-01,1.375,0.0,3.0489498903175436,2025-08-01,1
Andhra Pradesh,Ananthapuramu,515832,2025-11-01,1.5,0.2603871572139953,2.7396128427860047,2025-10-01,1
Andhra Pradesh,Ananthapuramu,515842,2026-01-01,1.171875,0.2661235765809469,2.077626423419053,2025-12-01,1
Andhra Pradesh,Ananthapuramu,515863,2025-12-01,2.0546875,1.3010001109178595,2.8083748890821405,2025-11-01,2
Andhra Pradesh,Ananthapuramu,515865,2026-01-01,5.34033203125,0.0,13.526285272541706,2025-12-01,3
Andhra Pradesh,Ananthapuramu,515867,2026-01-01,1.546875,0.0,3.644312270500611,2025-12-01,1
Andhra Pradesh,Ananthapuramu,515870,2025-10-01,1.25,0.17646378728987422,2.323536212710126,2025-09-01,1
Andhra Pradesh,Ananthapuramu,515871,2026-01-01,5.42138671875,0.0,11.697945898767763,2025-12-01,8
Andhra Pradesh,Ananthapuramu,515872,2025-12-01,2.5,0.0,6.218838528358014,2025-11-01,4
Andhra Pradesh,Annamayya,516101,2025-12-01,1.15625,0.0,2.409296183928901,2025-11-01,1
Andhra Pradesh,Annamayya,516104,2025-08-01,1.0,1.0,1.0,2025-07-01,1
Andhra Pradesh,Annamayya,516105,2026-01-01,1.0,1.0,1.0,2025-12-01,1
Andhra Pradesh,Annamayya,516107,2025-12-01,1.328125,0.051049815979487656,2.6052001840205126,2025-11-01,1
Andhra Pradesh,Annamayya,516108,2025-05-01,1.5,0.11407070887436688,2.885929291125633,2025-04-01,1
Andhra Pradesh,Annamayya,516110,2026-01-01,1.0,1.0,1.0,2025-12-01,1
Andhra Pradesh,Annamayya,516115,2026-01-01,1.265625,0.20537478163417866,2.3258752183658213,2025-12-01,1
Andhra Pradesh,Annamayya,516126,2025-09-01,1.75,0.0,4.229225685572009,2025-08-01,1
Andhra Pradesh,Annamayya,516127,2025-12-01,1.25,0.20233593170329645,2.2976640682967036,2025-11-01,1
Andhra Pradesh,Annamayya,516128,2026-01-01,1.75,0.16144267667123002,3.3385573233287698,2025-12-01,2
Andhra Pradesh,Annamayya,516129,2025-11-01,1.0,1.0,1.0,2025-10-01,1
Andhra Pradesh,Annamayya,516130,2025-09-01,1.03125,0.6133765959430035,1.4491234040569965,2025-08-01,1
Andhra Pradesh,Annamayya,516150,2026-01-01,2.5,0.0,6.218838528358014,2025-12-01,4
Andhra Pradesh,Annamayya,516151,2026-01-01,2.0,2.0,2.0,2025-12-01,2
Andhra Pradesh,Annamayya,516214,2025-11-01,1.375,0.21058648945943115,2.5394135105405686,2025-10-01,1
Andhra Pradesh,Annamayya,516215,2025-11-01,1.0,1.0,1.0,2025-10-01,1
Andhra Pradesh,Annamayya,516257,2026-01-01,1.625,0.4536759628522944,2.7963240371477056,2025-12-01,2
Andhra Pradesh,Annamayya,516267,2026-01-01,1.09375,0.39370894548543445,1.7937910545145654,2025-12-01,1
Andhra Pradesh,Annamayya,516268,2026-01-01,1.5,0.2973988974873232,2.702601102512677,2025-12-01,2
Andhra Pradesh,Annamayya,516269,2026-01-01,2.1796875,0.0,5.149149464141619,2025-12-01,2
Andhra Pradesh,Annamayya,516270,2025-11-01,1.125,0.32955413908484077,1.9204458609151591,2025-10-01,1
Andhra Pradesh,Annamayya,516504,2025-07-01,1.0,1.0,1.0,2025-06-01,1
Andhra Pradesh,Annamayya,517213,2025-10-01,1.0,1.0,1.0,2025-09-01,1
Andhra Pradesh,Annamayya,517214,2026-01-01,1.234375,0.2173809375409692,2.251369062459031,2025-12-01,1
Andhra Pradesh,Annamayya,517234,2026-01-01,1.1875,0.2487198152420783,2.126280184757922,2025-12-01,1
Andhra Pradesh,Annamayya,517235,2025-06-01,1.0,1.0,1.0,2025-05-01,1
Andhra Pradesh,Annamayya,517236,2025-06-01,1.0,1.0,1.0,2025-05-01,1
Andhra Pradesh,Annamayya,517237,2026-01-01,1.0,1.0,1.0,2025-12-01,1
Andhra Pradesh,Annamayya,517247,2025-11-01,1.0,1.0,1.0,2025-10-01,1
Andhra Pradesh,Annamayya,517277,2025-07-01,1.0,1.0,1.0,2025-06-01,1
Andhra Pradesh,Annamayya,517280,2025-12-01,1.0,1.0,1.0,2025-11-01,1
Andhra Pradesh,Annamayya,517291,2025-07-01,1.625,0.4536759628522944,2.7963240371477056,2025-06-01,2
Andhra Pradesh,Annamayya,517297,2025-11-01,2.21875,0.0,4.655389085870569,2025-10-01,3
Andhra Pradesh,Annamayya,517299,2026-01-01,1.375,0.21058648945943115,2.5394135105405686,2025-12-01,1
Andhra Pradesh,Annamayya,517305,2025-09-01,1.0,1.0,1.0,2025-08-01,1
Andhra Pradesh,Annamayya,517319,2025-09-01,1.0,1.0,1.0,2025-08-01,1
Andhra Pradesh,Annamayya,517325,2026-01-01,4.5595703125,0.8070127464292578,8.312127878570742,2025-12-01,4
Andhra Pradesh,Annamayya,517326,2025-11-01,1.0,1.0,1.0,2025-10-01,1
Andhra Pradesh,Annamayya,517350,2025-11-01,1.5,0.11407070887436688,2.885929291125633,2025-10-01,2
Andhra Pradesh,Annamayya,517351,2025-03-01,1.0,1.0,1.0,2025-02-01,1
Andhra Pradesh,Annamayya,517352,2026-01-01,1.0,1.0,1.0,2025-12-01,1
Andhra Pradesh,Annamayya,517370,2026-01-01,1.25,0.0,2.5945489075172694,2025-12-01,1
Andhra Pradesh,Annamayya,517390,2026-01-01,2.0,0.28917174054982,3.71082825945018,2025-12-01,2
Andhra Pradesh,Annamayya,517391,2025-11-01,1.0,1.0,1.0,2025-10-01,1
Andhra Pradesh,Annamayya,517417,2025-11-01,1.5,0.11407070887436688,2.885929291125633,2025-10-01,2
Andhra Pradesh,Annamayya,517418,2025-11-01,2.0,2.0,2.0,2025-10-01,2
Andhra Pradesh,Bapatla,522101,2025-12-01,1.328125,0.12363255449357369,2.5326174455064265,2025-11-01,1
Andhra Pradesh,Bapatla,522111,2025-11-01,1.0,1.0,1.0,2025-10-01,1
Andhra Pradesh,Bapatla,522113,2025-08-01,1.0,1.0,1.0,2025-07-01,1
Andhra Pradesh,Bapatla,522256,2025-12-01,1.0,1.0,1.0,2025-11-01,1
Andhra Pradesh,Bapatla,522259,2025-11-01,1.0,1.0,1.0,2025-10-01,1
Andhra Pradesh,Bapatla,522261,2025-12-01,1.5,0.11407070887436688,2.885929291125633,2025-11-01,1
Andhra Pradesh,Bapatla,522262,2025-03-01,2.0,2.0,2.0,2025-02-01,2
Andhra Pradesh,Bapatla,522264,2025-11-01,1.0,1.0,1.0,2025-10-01,1
Andhra Pradesh,Bapatla,522265,2025-11-01,1.015625,0.717879626077402,1.3133703739225981,2025-10-01,1
Andhra Pradesh,Bapatla,522268,2025-11-01,1.25,0.17646378728987422,2.323536212710126,2025-10-01,1
Andhra Pradesh,Bapatla,522301,2026-01-01,1.0,1.0,1.0,2025-12-01,1
Andhra Pradesh,Bapatla,522309,2025-11-01,1.5,0.11407070887436688,2.885929291125633,2025-10-01,1
Andhra Pradesh,Bapatla,522311,2025-09-01,1.0,1.0,1.0,2025-08-01,1
Andhra Pradesh,Bapatla,522312,2025-06-01,1.0,1.0,1.0,2025-05-01,1
Andhra Pradesh,Bapatla,522313,2025-04-01,1.0,1.0,1.0,2025-03-01,1
Andhra Pradesh,Bapatla,522314,2025-10-01,1.0,1.0,1.0,2025-09-01,1
Andhra Pradesh,Bapatla,522317,2025-09-01,1.25,0.17646378728987422,2.323536212710126,2025-08-01,1
Andhra Pradesh,Bapatla,522318,2025-10-01,1.0,1.0,1.0,2025-09-01,1
Andhra Pradesh,Bapatla,522324,2025-10-01,1.0,1.0,1.0,2025-09-01,1
Andhra Pradesh,Bapatla,522325,2025-07-01,1.5,0.0,3.6470724254202516,2025-06-01,1
Andhra Pradesh,Bapatla,522329,2025-12-01,1.0,1.0,1.0,2025-11-01,1
Andhra Pradesh,Bapatla,523155,2025-11-01,1.0,1.0,1.0,2025-10-01,1
Andhra Pradesh,Bapatla,523157,2026-01-01,1.0,1.0,1.0,2025-12-01,1
Andhra Pradesh,Bapatla,523165,2025-10-01,2.0,2.0,2.0,2025-09-01,2
Andhra Pradesh,Bapatla,523166,2025-12-01,2.0,2.0,2.0,2025-11-01,2
Andhra Pradesh,Bapatla,523167,2025-12-01,1.0625,0.48114754710519747,1.6438524528948024,2025-11-01,1
Andhra Pradesh,Bapatla,523169,2025-10-01,1.1875,0.2487198152420783,2.126280184757922,2025-09-01,1
Andhra Pradesh,Bapatla,523170,2025-12-01,1.0,1.0,1.0,2025-11-01,1
Andhra Pradesh,Bapatla,523184,2025-08-01,1.0,1.0,1.0,2025-07-01,1
Andhra Pradesh,Bapatla,523186,2025-10-01,1.0,1.0,1.0,2025-09-01,1
Andhra Pradesh,Bapatla,523187,2025-12-01,1.5,0.11407070887436688,2.885929291125633,2025-11-01,1
Andhra Pradesh,Bapatla,523190,2025-08-01,1.0,1.0,1.0,2025-07-01,1
Andhra Pradesh,Bapatla,523201,2026-01-01,1.890625,1.1414056193341655,2.6398443806658345,2025-12-01,2
Andhra Pradesh,Bapatla,523212,2025-12-01,1.25,0.17646378728987422,2.323536212710126,2025-11-01,1
Andhra Pradesh,Bapatla,523213,2026-01-01,1.0,1.0,1.0,2025-12-01,1
Andhra Pradesh,Bapatla,523260,2025-12-01,1.5,0.11407070887436688,2.885929291125633,2025-11-01,1
Andhra Pradesh,Bapatla,523261,2025-11-01,1.25,0.17646378728987422,2.323536212710126,2025-10-01,1
Andhra Pradesh,Bapatla,523301,2026-01-01,1.5,0.2991635368861858,2.700836463113814,2025-12-01,2
Andhra Pradesh,Bapatla,523302,2025-11-01,1.0625,0.22675319188600707,1.898246808113993,2025-10-01,1
Andhra Pradesh,Bapatla,523303,2025-09-01,1.0,1.0,1.0,2025-08-01,1
Andhra Pradesh,Chittoor,517001,2026-01-01,6.291015625,2.93849763159963,9.64353361840037,2025-12-01,7
Andhra Pradesh,Chittoor,517002,2026-01-01,2.23828125,0.0,5.464727194932099,2025-12-01,1
Andhra Pradesh,Chittoor,517004,2026-01-01,3.09375,0.0,6.189474897184477,2025-12-01,2
Andhra Pradesh,Chittoor,517101,2025-11-01,1.3125,0.19929480487575302,2.425705195124247,2025-10-01,1
Andhra Pradesh,Chittoor,517102,2026-01-01,1.78515625,0.5554067709654993,3.014905729034501,2025-12-01,2
Andhra Pradesh,Chittoor,517112,2026-01-01,2.4453125,1.0122200009027897,3.87840499909721,2025-12-01,3
Andhra Pradesh,Chittoor,517113,2025-11-01,3.3125,0.0,7.618696040611244,2025-10-01,5
Andhra Pradesh,Chittoor,517123,2026-01-01,2.60546875,0.4356852641719926,4.775252235828008,2025-12-01,2
Andhra Pradesh,Chittoor,517124,2025-12-01,3.0,0.0,6.0894267354254605,2025-11-01,4
Andhra Pradesh,Chittoor,517125,2026-01-01,2.03125,0.36220680637046976,3.7002931936295305,2025-12-01,2
Andhra Pradesh,Chittoor,517126,2026-01-01,3.515625,0.0,7.103763998968708,2025-12-01,5
Andhra Pradesh,Chittoor,517127,2026-01-01,1.875,0.0,5.042547204718131,2025-12-01,1
Andhra Pradesh,Chittoor,517128,2025-11-01,1.203125,0.1917733523111682,2.214476647688832,2025-10-01,1
Andhra Pradesh,Chittoor,517129,2026-01-01,1.32421875,0.2005852942350146,2.4478522057649856,2025-12-01,1
Andhra Pradesh,Chittoor,517130,2025-11-01,2.078125,1.3066090098371759,2.849640990162824,2025-10-01,2
Andhra Pradesh,Chittoor,517131,2026-01-01,3.619140625,0.0,8.604989400052293,2025-12-01,3
